instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation,source_file
CMIN3,SUZB3,1Year,1D,kendall,1,,4.86115574836731,,1433386,2157162,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
SUZB3,VAMO3,1Year,1ms,kendall,3,0.3055093395986542,8.57812762260437,1.3377573490142822,2157162,1938079,2157162,1938079,3829857,,correlation_instrument_combinations_part_6_736978_backup.csv
GGBR4,USIM5,1Year,1T,kendall,10,0.0796513963224536,6.713133335113525,0.5748608112335205,2814658,1588823,153293,130197,88898,,correlation_instrument_combinations_part_6_736978_backup.csv
BBDC4,RAIL3,1Year,1S,pearson,9,-0.474263947232437,17.667495489120483,0.0503139495849609,4490500,3015133,7811393,9197569,2854681,,correlation_instrument_combinations_part_6_736978_backup.csv
CSNA3,RADL3,1Year,1D,spearman,7,,6.142492532730103,,1753841,2764740,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
ITSA4,POMO4,1Year,1H,kendall,7,0.3122573905746958,9.20114278793335,0.5606667995452881,3800661,2603793,2170,2555,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
HAPV3,VIVA3,1Year,1T,spearman,8,0.8126503579742026,7.923103094100952,0.6081771850585938,3754418,1574493,130197,153293,88922,,correlation_instrument_combinations_part_6_736978_backup.csv
BBAS3,BBDC3,1Year,1T,pearson,3,-0.7535753001251566,9.276082038879396,0.0024456977844238,4920259,1739149,130197,153297,88976,,correlation_instrument_combinations_part_6_736978_backup.csv
ITSA4,RENT3,1Year,1T,spearman,4,0.6816173017109269,9.938232421875,0.5692193508148193,3800661,3085387,130197,153297,88932,,correlation_instrument_combinations_part_6_736978_backup.csv
BBSE3,VIVT3,1Year,1ms,kendall,4,0.0067910912463882,8.638806343078613,1.4299218654632568,2027918,2100935,2027918,2100935,4077313,,correlation_instrument_combinations_part_6_736978_backup.csv
ENGI11,MRVE3,1Year,1ms,pearson,7,0.7396957830826805,5.732984781265259,0.0715711116790771,1490072,1758559,1490072,1758559,3238946,,correlation_instrument_combinations_part_6_736978_backup.csv
KLBN11,MULT3,1Year,1T,kendall,6,-0.523582405811574,5.376574516296387,0.5788443088531494,1706371,1704767,153297,153297,102691,,correlation_instrument_combinations_part_6_736978_backup.csv
TIMS3,VBBR3,1Year,1ms,spearman,7,0.7804996492668638,9.79442548751831,1.4693424701690674,2024239,2642833,2024239,2642833,4602159,,correlation_instrument_combinations_part_6_736978_backup.csv
ASAI3,BEEF3,1Year,1T,pearson,3,0.0715550535771893,7.054203748703003,0.0024998188018798,3149833,1994111,153297,153297,102527,,correlation_instrument_combinations_part_6_736978_backup.csv
BEEF3,CMIG4,1Year,1T,pearson,8,0.0472915652559901,7.043663024902344,0.0024366378784179,1994111,3095210,153297,153297,102560,,correlation_instrument_combinations_part_6_736978_backup.csv
B3SA3,BPAC11,1Year,1T,spearman,1,0.6199031799472856,11.070306062698364,0.5817396640777588,4557170,2880579,130190,153293,88884,,correlation_instrument_combinations_part_6_736978_backup.csv
BBDC4,COGN3,1Year,1ms,spearman,7,0.8983707256553839,14.899168491363524,1.927723407745361,4490500,2640596,4490500,2640596,7059215,,correlation_instrument_combinations_part_6_736978_backup.csv
CMIN3,ENGI11,1Year,1H,spearman,4,0.0132578097783215,4.61314058303833,0.5577607154846191,1433386,1490072,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
ASAI3,CPLE6,1Year,1H,kendall,5,0.638388575590354,8.896281003952026,0.5736680030822754,3149833,3024581,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
BBDC4,CMIG4,1Year,1ms,spearman,7,0.1818522867455489,15.608336210250854,1.9368369579315183,4490500,3095210,4490500,3095210,7075103,,correlation_instrument_combinations_part_6_736978_backup.csv
ALOS3,ITUB4,1Year,1D,pearson,4,,8.10335397720337,,1494794,4553920,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
MGLU3,RENT3,1Year,1S,spearman,8,0.6446473031618436,16.19405436515808,1.022700548171997,2337273,3085387,9197569,9197767,2604145,,correlation_instrument_combinations_part_6_736978_backup.csv
ABEV3,RENT3,1Year,1ms,pearson,6,0.5728842978140662,14.008083820343018,0.1761977672576904,4486771,3085387,4486771,3085387,7522124,,correlation_instrument_combinations_part_6_736978_backup.csv
BRAV3,VAMO3,1Year,1H,spearman,3,0.508957582609268,6.249644756317139,0.5592036247253418,2211028,1938079,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
CSAN3,CXSE3,1Year,1D,kendall,8,,5.808273315429688,,2531894,1692802,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
COGN3,MULT3,1Year,1ms,kendall,2,0.772001223674024,8.686510801315308,1.3407330513000488,2640596,1704767,2640596,1704767,4082766,,correlation_instrument_combinations_part_6_736978_backup.csv
BBSE3,CSAN3,1Year,1ms,kendall,8,0.360868568741933,9.25540256500244,1.476404905319214,2027918,2531894,2027918,2531894,4287911,,correlation_instrument_combinations_part_6_736978_backup.csv
BBDC4,TOTS3,1Year,1ms,pearson,4,0.9230878082727012,11.25255036354065,0.1411547660827636,4490500,1702042,4490500,1702042,5944573,,correlation_instrument_combinations_part_6_736978_backup.csv
CMIG4,UGPA3,1Year,1H,pearson,1,0.4210214562371798,6.7182135581970215,0.0016303062438964,3095210,1794061,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
POMO4,VBBR3,1Year,1ms,spearman,3,0.6296653889395796,10.814969301223757,1.58536696434021,2603793,2642833,2603793,2642833,5228252,,correlation_instrument_combinations_part_6_736978_backup.csv
CPLE6,MULT3,1Year,1S,kendall,7,0.7208806446297154,15.425674676895142,0.9762132167816162,3024581,1704767,9197789,9197819,2341868,,correlation_instrument_combinations_part_6_736978_backup.csv
BEEF3,MRVE3,1Year,1T,spearman,3,0.3522842335757381,5.782911777496338,0.5748891830444336,1994111,1758559,153297,153297,102489,,correlation_instrument_combinations_part_6_736978_backup.csv
BPAC11,HAPV3,1Year,1T,kendall,7,0.5525082948959588,9.61872410774231,0.5887415409088135,2880579,3754418,153293,130197,88891,,correlation_instrument_combinations_part_6_736978_backup.csv
BPAC11,ENEV3,1Year,1T,pearson,10,0.9543095100102412,7.001802206039429,0.0023596286773681,2880579,2096459,153293,130190,88923,,correlation_instrument_combinations_part_6_736978_backup.csv
POMO4,UGPA3,1Year,1ms,pearson,2,0.4558473451371628,7.570582628250122,0.0889186859130859,2603793,1794061,2603793,1794061,4057613,,correlation_instrument_combinations_part_6_736978_backup.csv
PETR4,PRIO3,1Year,1T,pearson,2,0.3398710102907064,11.693955183029177,0.0024454593658447,5783697,2583061,130197,130197,88868,,correlation_instrument_combinations_part_6_736978_backup.csv
BBSE3,MULT3,1Year,1H,pearson,6,-0.6053522979573053,5.074055194854736,0.0008697509765625,2027918,1704767,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
CMIN3,ENEV3,1Year,1T,pearson,5,0.1549261808374211,4.911001920700073,0.0016796588897705,1433386,2096459,153293,130190,88888,,correlation_instrument_combinations_part_6_736978_backup.csv
BBDC4,USIM5,1Year,1D,spearman,8,,8.444937944412231,,4490500,1588823,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
ENGI11,MRVE3,1Year,1T,kendall,1,0.5599315289730035,5.060240507125855,0.5694384574890137,1490072,1758559,153297,153297,102476,,correlation_instrument_combinations_part_6_736978_backup.csv
ALOS3,BPAC11,1Year,1H,kendall,2,0.8131896698847488,6.540489673614502,0.5582401752471924,1494794,2880579,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
BBSE3,MRVE3,1Year,1ms,pearson,1,-0.7192338159056197,6.635162591934204,0.0826351642608642,2027918,1758559,2027918,1758559,3775402,,correlation_instrument_combinations_part_6_736978_backup.csv
ABEV3,MRVE3,1Year,1D,kendall,9,,8.714192628860474,,4486771,1758559,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
ITUB4,POMO4,1Year,1ms,pearson,3,0.5365233254057523,13.08404779434204,0.1595780849456787,4553920,2603793,4553920,2603793,6808339,,correlation_instrument_combinations_part_6_736978_backup.csv
EQTL3,SBSP3,1Year,1H,kendall,9,0.7802373741735801,7.379867792129517,0.5638372898101807,2934890,2043096,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
BRAV3,USIM5,1Year,1H,spearman,9,0.0735759246098061,5.781690835952759,0.5603580474853516,2211028,1588823,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
ENEV3,LREN3,1Year,1S,kendall,2,0.2884510200009175,15.356565475463867,0.97416353225708,2096459,3132116,7811387,9197573,2265545,,correlation_instrument_combinations_part_6_736978_backup.csv
CMIN3,ENGI11,1Year,1H,kendall,5,0.0311995121112684,4.584044933319092,0.558830976486206,1433386,1490072,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
CSAN3,PRIO3,1Year,1D,kendall,10,,6.931323528289795,,2531894,2583061,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
CMIG4,POMO4,1Year,1T,pearson,1,0.4939108280036666,7.893605709075928,0.0033633708953857,3095210,2603793,153297,153297,102566,,correlation_instrument_combinations_part_6_736978_backup.csv
UGPA3,USIM5,1Year,1T,kendall,6,-0.0951811340718811,5.326195240020752,0.5744955539703369,1794061,1588823,130192,130197,88925,,correlation_instrument_combinations_part_6_736978_backup.csv
ELET3,PRIO3,1Year,1H,kendall,4,-0.4110485745152095,8.227685451507568,0.5656495094299316,3059464,2583061,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
KLBN11,TIMS3,1Year,1ms,pearson,5,-0.814326414150627,6.600626230239868,0.0800259113311767,1706371,2024239,1706371,2024239,3666756,,correlation_instrument_combinations_part_6_736978_backup.csv
ITSA4,RADL3,1Year,1D,spearman,8,,8.86349868774414,,3800661,2764740,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
RDOR3,VAMO3,1Year,1D,kendall,9,,5.817455768585205,,2306821,1938079,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
RDOR3,VBBR3,1Year,1ms,kendall,8,0.5655931230673996,10.507519483566284,1.6516783237457275,2306821,2642833,2306821,2642833,4883434,,correlation_instrument_combinations_part_6_736978_backup.csv
BBDC3,POMO4,1Year,1S,kendall,5,0.2692622662763375,14.479866981506348,0.9833157062530518,1739149,2603793,9197783,9197778,2312156,,correlation_instrument_combinations_part_6_736978_backup.csv
HAPV3,VIVA3,1Year,1D,pearson,10,,7.2207722663879395,,3754418,1574493,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
POMO4,SBSP3,1Year,1T,pearson,5,0.2358366630802808,6.534806489944458,0.0017998218536376,2603793,2043096,153297,153297,102545,,correlation_instrument_combinations_part_6_736978_backup.csv
EQTL3,PRIO3,1Year,1ms,kendall,2,-0.1359255365859401,11.154478788375854,1.7588162422180176,2934890,2583061,2934890,2583061,5007615,,correlation_instrument_combinations_part_6_736978_backup.csv
BEEF3,TIMS3,1Year,1H,spearman,7,0.4289438361220898,6.121510982513428,0.5629725456237793,1994111,2024239,2555,2555,1731,,correlation_instrument_combinations_part_6_736978_backup.csv
GGBR4,UGPA3,1Year,1H,kendall,3,0.1397586772486873,6.907151937484741,0.5563497543334961,2814658,1794061,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
BPAC11,CMIG4,1Year,1D,pearson,3,,8.212291955947876,,2880579,3095210,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
BEEF3,SUZB3,1Year,1D,spearman,6,,5.670769691467285,,1994111,2157162,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
MGLU3,TOTS3,1Year,1S,kendall,8,0.1170001419499753,14.171773195266724,0.9957454204559326,2337273,1702042,9197569,9197563,2163304,,correlation_instrument_combinations_part_6_736978_backup.csv
MULT3,VIVT3,1Year,1ms,pearson,10,-0.7550535275117135,6.673612117767334,0.0826807022094726,1704767,2100935,1704767,2100935,3787724,,correlation_instrument_combinations_part_6_736978_backup.csv
CPLE6,RAIL3,1Year,1ms,spearman,8,-0.4192150095788154,12.343831062316896,1.737163782119751,3024581,3015133,3024581,3015133,5994494,,correlation_instrument_combinations_part_6_736978_backup.csv
BPAC11,COGN3,1Year,1D,kendall,4,,7.552857160568237,,2880579,2640596,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
GGBR4,WEGE3,1Year,1S,spearman,9,0.0956078798921622,15.521852254867554,0.9649229049682616,2814658,2589087,9197570,7811390,2255311,,correlation_instrument_combinations_part_6_736978_backup.csv
BEEF3,MGLU3,1Year,1S,kendall,9,0.3364765623074928,14.531168460845947,1.0206949710845947,1994111,2337273,9197788,9197569,2381842,,correlation_instrument_combinations_part_6_736978_backup.csv
MRVE3,POMO4,1Year,1D,spearman,6,,6.352566480636597,,1758559,2603793,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
CXSE3,EQTL3,1Year,1H,pearson,4,-0.0525837024595976,6.26061487197876,0.0009117126464843,1692802,2934890,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
LREN3,SUZB3,1Year,1S,spearman,1,-0.4155605988906861,15.23171854019165,0.9619989395141602,3132116,2157162,9197573,7811772,2222655,,correlation_instrument_combinations_part_6_736978_backup.csv
BBDC3,ELET3,1Year,1S,pearson,3,0.8016498414303563,14.208268404006958,0.0378339290618896,1739149,3059464,9197783,9197768,2134566,,correlation_instrument_combinations_part_6_736978_backup.csv
CMIN3,UGPA3,1Year,1D,spearman,4,,4.421998023986816,,1433386,1794061,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
CSNA3,MRVE3,1Year,1ms,pearson,8,-0.2867044533423377,6.173888206481934,0.0757074356079101,1753841,1758559,1753841,1758559,3491545,,correlation_instrument_combinations_part_6_736978_backup.csv
CSNA3,RAIL3,1Year,1ms,spearman,9,0.6444014360792208,9.810045957565308,1.4936344623565674,1753841,3015133,1753841,3015133,4743841,,correlation_instrument_combinations_part_6_736978_backup.csv
ASAI3,TOTS3,1Year,1D,pearson,3,,6.593231439590454,,3149833,1702042,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
BPAC11,COGN3,1Year,1H,kendall,3,0.7935326236597379,8.494045972824097,0.5622396469116211,2880579,2640596,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
B3SA3,VIVA3,1Year,1ms,spearman,5,0.5920564963507788,12.728561639785768,1.7063753604888916,4557170,1574493,4557170,1574493,5900515,,correlation_instrument_combinations_part_6_736978_backup.csv
BBSE3,RDOR3,1Year,1D,pearson,6,,5.877920866012573,,2027918,2306821,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
CSAN3,ENGI11,1Year,1T,spearman,10,-0.414124403646483,6.158876657485962,0.5681664943695068,2531894,1490072,130190,153297,88879,,correlation_instrument_combinations_part_6_736978_backup.csv
MRVE3,RENT3,1Year,1S,pearson,5,0.3765272299731463,14.56049370765686,0.0523087978363037,1758559,3085387,9197788,9197767,2389884,,correlation_instrument_combinations_part_6_736978_backup.csv
CXSE3,EQTL3,1Year,1S,spearman,10,-0.0262535811394789,15.04221510887146,0.9442541599273682,1692802,2934890,9197780,9197573,2254657,,correlation_instrument_combinations_part_6_736978_backup.csv
GGBR4,SBSP3,1Year,1ms,kendall,5,-0.2108916712196858,10.348932266235352,1.760941505432129,2814658,2043096,2814658,2043096,4825051,,correlation_instrument_combinations_part_6_736978_backup.csv
BPAC11,HYPE3,1Year,1D,spearman,2,,5.985233783721924,,2880579,1465959,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
EQTL3,HYPE3,1Year,1H,pearson,8,0.7972464400015788,5.978072881698608,0.0015227794647216,2934890,1465959,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
CMIG4,HAPV3,1Year,1ms,kendall,3,0.0397722183770473,13.88727879524231,1.9051048755645752,3095210,3754418,3095210,3754418,6366905,,correlation_instrument_combinations_part_6_736978_backup.csv
ABEV3,PETR4,1Year,1H,kendall,2,-0.1744820894321022,14.904757738113403,0.5677657127380371,4486771,5783697,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
B3SA3,VIVT3,1Year,1ms,kendall,8,-0.5112856186090862,13.965158224105837,1.978787183761597,4557170,2100935,4557170,2100935,6354159,,correlation_instrument_combinations_part_6_736978_backup.csv
BBAS3,VAMO3,1Year,1H,spearman,6,0.5966220214266312,10.14781093597412,0.5823278427124023,4920259,1938079,2170,2555,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
CSAN3,VIVA3,1Year,1ms,spearman,9,-0.5329808392734583,8.207666635513306,1.2625703811645508,2531894,1574493,2531894,1574493,3876240,,correlation_instrument_combinations_part_6_736978_backup.csv
B3SA3,RAIZ4,1Year,1T,spearman,5,-0.2210616643428109,10.280330181121826,0.5820028781890869,4557170,2328423,130190,153297,88902,,correlation_instrument_combinations_part_6_736978_backup.csv
ENEV3,MGLU3,1Year,1ms,kendall,7,0.1604991076222881,9.031112670898438,1.3831851482391355,2096459,2337273,2096459,2337273,4128494,,correlation_instrument_combinations_part_6_736978_backup.csv
GGBR4,RENT3,1Year,1D,spearman,3,,8.01150894165039,,2814658,3085387,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
CMIN3,TIMS3,1Year,1D,spearman,7,,4.712406873703003,,1433386,2024239,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
RAIZ4,RDOR3,1Year,1T,spearman,9,-0.7718392179604571,6.988756418228149,0.5736396312713623,2328423,2306821,153297,153293,102558,,correlation_instrument_combinations_part_6_736978_backup.csv
BRAV3,CXSE3,1Year,1T,pearson,1,-0.1701200385943405,5.527585506439209,0.0017721652984619,2211028,1692802,153297,153297,102549,,correlation_instrument_combinations_part_6_736978_backup.csv
BBSE3,MULT3,1Year,1H,kendall,4,-0.404459904156713,5.645320653915405,0.5607213973999023,2027918,1704767,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
BBSE3,MRVE3,1Year,1H,spearman,1,-0.7551944692137396,5.698079824447632,0.560659646987915,2027918,1758559,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
HAPV3,VIVT3,1Year,1D,pearson,7,,7.909557580947876,,3754418,2100935,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
HAPV3,POMO4,1Year,1ms,spearman,5,0.6207192431859693,13.169299125671388,1.7429542541503906,3754418,2603793,3754418,2603793,6012141,,correlation_instrument_combinations_part_6_736978_backup.csv
CSAN3,RAIZ4,1Year,1S,kendall,8,0.686202864089522,14.54314422607422,0.937701940536499,2531894,2328423,7811390,9197779,2281380,,correlation_instrument_combinations_part_6_736978_backup.csv
USIM5,VBBR3,1Year,1S,pearson,6,-0.6343890629615495,12.851219177246094,0.0359377861022949,1588823,2642833,7811775,9197570,1995524,,correlation_instrument_combinations_part_6_736978_backup.csv
